TRIMESTRE,PERIODO,DES_PERIODO,ORDEN_REGION,GRUPO_REGION,ESTRATO,DES_ESTRATO,UPM,ANO,MES,VIVIENDA,HOGAR,FACTOR_EXPANSION,ID_PROVINCIA,DES_PROVINCIA,ID_MUNICIPIO,DES_MUNICIPIO,ZONA,ID_HOGAR,MIEMBRO,ID_PERSONA,BARRIO_SECCION,PARAJE,ORDEN_CROQUIS,ROTACION_VIVIENDA,ROTACION_HOGAR,TIENE_ALUMBRADO_PUBLICO,CALLES_ASFALTADAS,CUANTAS_VIVIENDAS_EXISTEN,TOTAL_HOGARES_OCUPAN_VIVIENDA,ENCUESTADO_ANTERIORMENTE,TIPO_VIVIENDA,TIPO_VIVIENDA_ESP,NUMERO_DE_CASAS,NUMERO_DE_PISOS,NUMERO_APTOS_POR_PISO,MATERIAL_PARED_EXTERIOR,MATERIAL_PARED_EXTERIOR_ESP,MATERIAL_PARED_INTERIOR,MATERIAL_PARED_INTERIOR_ESP,MATERIAL_TECHO,MATERIAL_TECHO_ESP,MATERIAL_PISO,MATERIAL_PISO_ESP,TENENCIA_VIVIENDA,TENENCIA_VIVIENDA_ESP,TIEMPO_PAGANDO_ALQUILER_VIV,MONTO_ALQUILER_PESOS_VIV,MONTO_ALQUILER_DOLARES_VIV,PERIODO_PAGO_ALQUILER_VIV,MONTO_ALQUILARIA_VIVIENDA_MES,CANT_CUARTOS_VIVIENDA,CANT_DORMITORIOS_VIVIENDA,TIPO_ALUMBRADO,TIPO_ALUMBRADO_ESP,TIENE_AGUA_RED_PUBLICA,COMO_ELIMINA_BASURA,COMO_ELIMINA_BASURA_ESP,TIPO_SANITARIO,SE_ENCUENTRA_CONECTADA_A,ESTADO_VIVIENDA,APARIENCIA_VIVIENDA,DONDE_PROVIENE_AGUA,DONDE_PROVIENE_AGUA_ESP,UBICACION_COCINA,COMBUSTIBLE_PARA_COCINAR,COMBUSTIBLE_PARA_COCINAR_ESP,GASTO_PROM_COMBUSTIBLE_COCINA,NO_TIENE_NINGUNO,RADIO,TELEVISOR,ESTUFA,REFRIGERADOR,LAVADORA,CALENTADOR,PLANCHA_ELECTRICA,AIRE_ACONDICIONADO,TELEFONO,CELULAR,ASPIRADOR_ELECTRICO,MAQUINA_DE_COSER,LICUADORA,INTERNET,AUTOMOVIL,MOTOCICLETA,ABANICO_ELECTRICO,PLANTA_ELECTRICA,HORNO_ELECTRICO,HORNO_MICROONDAS,INVERSOR,COMPUTADOR,PARABOLA,DVD,CAMARA_VIDEO,TOSTADORA,TABLETA_ELECTRONICA,OTRO,OTRO_ESP,NO_ES_BENEFICIARIO,PS_COMER_ES_PRIMERO,PS_INCENTIVO_ASIST_ESCOLAR,PS_APOYO_ADULTOS_MAYORES,PS_BONO_LUZ,PS_BONO_GAS,BONO_GAS_CHOFERES,PS_CHISPITA_SOLIDARIDAD,INCENTIVO_EDUCACION_SUPERIOR,BONO_ESCOLAR_ESTUDIANTE_PROG,PROG_INCENTIVO_POLICIA_PREV,PROG_INCENTIVO_ALIST_MARINA,PROGRAMA_QUEDATE_CASA,FONDO_ASISTENCIA_SOLIDARIA_EMP,PROGRAMA_APOYO_TRABAJADORES_IN,CANTIDAD_MIEMBROS_HOGAR,HAY_RECIEN_NACIDOS,NUMERO_LINEA_INFORMANTE,INFORMANTE_SEC3,MIEMBRO_1,SEXO,EDAD,PARENTESCO,ESTADO_CIVIL,SABE_LEER_ESCRIBIR,ULTIMO_ANO_APROBADO,NIVEL_ULTIMO_ANO_APROBADO,QUE_ESTUDIO,ASISTE_CENTRO_EDUCATIVO,NIVEL_SE_MATRICULO,QUE_ESTUDIA,CURSO_MATRICULADO,TANDA_ASISTE,TANDA_ASISTE_ESP,TIPO_CENTRO_ESTUDIOS,RECIBE_DESAYUNO_ESCOLAR,PORQUE_NO_ESTUDIA,PORQUE_NO_ESTUDIA_ESP,REALIZA_CURSO_TECNICO,REALIZA_CURSO_TECNICO_ESP,MAYOR_NIVEL_OBTENIDO,AFILIADO_SEGURO_SALUD,TIPO_AFILIADO,SEGURO_AFILIADO,SEGURO_AFILIADO_ESP,REGIMEN_SALUD_AFILIADO,PROVINCIA_NACIMIENTO,ZONA_NACIMIENTO,PAIS_NACIMIENTO,TIEMPO_RESIDENCIA,RAZON_TRASLADO,RAZON_TRASLADO_ESP,INFORMANTE_SEC4,TRABAJO_SEMANA_PASADA,REALIZO_ACTIVIDAD,AYUDO_FAMILIAR_CONOCIDO,TENIA_EMPLEO_NEGOCIO,MOTIVO_NO_TRAB_SEM_PASADA,MOTIVO_NO_TRAB_SEM_PASADA_ESP,SIGUIO_RECIBIENDO_SUELDO,TIEMPO_VUELVE_TRABAJO,BUSCO_TRABAJO_ESTABL_NEGOCIO,QUE_HIZO_BUSCAR_TRABAJO_RESP,QUE_HIZO_BUSCAR_TRABAJO,QUE_HIZO_BUSCAR_TRABAJO_ESP,TIEMPO_GESTION_TRABAJO,QUE_TIEMPO_BUSCA_TRABAJO,TIEMPO_ULT_VEZ_GESTION_TRABAJO,MOTIVO_NO_BUSCA_TRABAJO,MOTIVO_NO_BUSCA_TRABAJO_ESP,TIEMPO_INICIA_NUEVO_TRABAJO,ACEPTARIA_TRAB_SEM_PASADA,SEMANA_PAS_TIEMPO_COND_TRABAJO,DISP_SEMANA_PASADA,MOTIVO_NO_DISPONIBLE,MOTIVO_NO_DISPONIBLE_ESP,TRABAJO_ANTES,MOTIVO_DEJO_ULTIMO_TRABAJO,MOTIVO_DEJO_ULTIMO_TRABAJO_ESP,RECIBIO_CESANTIA,FECHA_TERMINO_TRABAJO,OCUPACION_CESANTIA,OCUPACION_CESANTIA_COD,FUNCIONES_OCUPACION_CESANTIA,RAMA_CESANTIA,RAMA_CESANTIA_COD,CATEGORIA_CESANTIA,CUANTOS_TRABAJOS_TIENE,CUANTOS_TRABAJOS_TIENE_CANT,OCUPACION_PRINCIPAL,OCUPACION_PRINCIPAL_COD,FUNCIONES_OCUPACION,PRIMER_EMPLEO,TIEMPO_EMPLEO_ANOS,TIEMPO_EMPLEO_MESES,TIEMPO_EMPLEO_DIAS,CATEGORIA_PRINCIPAL,EXISTE_SINDICATO_EMPRESA,EXISTE_SINDICATO_EMPRESA_ESP,PERTENECE_SINDICATO_EMP,PERTENECE_SINDICATO_EMP_ESP,TIENE_CONTRATO,CONTRATO_VERBAL_ESCRITO,TIPO_CONTRATO,TIEMPO_CONTRATO,BENEFICIOS_VACACIONES_PRINC,BENEFICIOS_REGALIA_PRINC,BENEFICIOS_LICENCIA_PRINC,BENEFICIOS_PREAVISO_PRINC,BENEFICIOS_HORAS_EXTRAS_PRINC,BENEFICIOS_OTROS_PRINC,BENEFICIOS_OTROS_PRINC_ESP,AFILIADO_SEGURO_SALUD_PRINC,AFILIADO_AFP_PRINC,AFILIADO_SEGURO_VIDA_PRINC,AFILIADO_OTROS_PRINC,AFILIADO_OTROS_PRINC_ESP,RAMA_PRINCIPAL,RAMA_PRINCIPAL_COD,PROVINCIA_TRABAJA_RESP,PROVINCIA_TRABAJA,PAIS_TRABAJA,NOMBRE_EMPRESA_TRABAJA,NOMBRE_EMPRESA_TRABAJA_ESP,UBICACION_EMPRESA,UBICACION_EMPRESA_ESP,TRABAJO_DISTANCIA_TELE_TRABAJO,TOTAL_PERSONAS_TRABAJAN_EMP,CANTIDAD_PERSONAS_TRABAJAN_EMP,EMPRESA_INSCRITA_RNC,REGISTRO_TRANSACCIONES_EMPRESA,EMPRESA_TIENE_LICENCIA,HORAS_TRABAJO_EFECT_LUNES,HORAS_TRABAJO_EFECT_MARTES,HORAS_TRABAJO_EFECT_MIERCOLES,HORAS_TRABAJO_EFECT_JUEVES,HORAS_TRABAJO_EFECT_VIERNES,HORAS_TRABAJO_EFECT_SABADO,HORAS_TRABAJO_EFECT_DOMINGO,HORAS_TRABAJO_EFECT_TOTAL,HORAS_TRABAJA_SEMANA_PRINCIPAL,RAZON_JORNADA_DIFERENTE,RAZON_JORNADA_DIFERENTE_ESP,TURNO_HABITUAL_TRABAJO,FORMA_PAGAN_SALARIO_AP,SUELDO_BRUTO_AP,SUELDO_BRUTO_AP_MONTO,SUELDO_BRUTO_AP_MONEDA,TIEMPO_RECIBE_PAGO_AP,TIEMPO_RECIBE_PAGO_DIAS_AP,SALARIO_PRINC_IMP_MONTO,RECIBIO_AUMENTO_SALARIAL_AP,COMISIONES_AP,COMISIONES_AP_MONTO,PROPINAS_AP,PROPINAS_AP_MONTO,HORAS_EXTRA_AP,HORAS_EXTRA_AP_MONTO,OTROS_PAGOS_AP,OTROS_PAGOS_AP_MONTO,OTROS_PAGOS_AP_ESP,VACACIONES_AP,VACACIONES_AP_MONTO,BONIFICACION_AP,BONIFICACION_AP_MONTO,REGALIA_AP,REGALIA_AP_MONTO,REGALIA_PRINC_IMP_MONTO,INCENTIVO_ANTIGUEDAD_AP,INCENTIVO_ANTIGUEDAD_AP_MONTO,DIVIDENDOS_AP,DIVIDENDOS_AP_MONTO,BENEFICIOS_MARGINALES_AP,BENEFICIOS_MARGINALES_AP_MONTO,UTILIDAD_EMPRESARIAL_AP,UTILIDAD_EMPRESARIAL_AP_MONTO,OTROS_BENEFICIOS_AP,OTROS_BENEFICIOS_AP_MONTO,OTROS_BENEFICIOS_AP_ESP,ALIMENTACION_ESPECIE_AP,ALIMENTACION_ESPECIE_AP_MONTO,VIVIENDA_ESPECIE_AP,VIVIENDA_ESPECIE_AP_MONTO,TRANSPORTE_ESPECIE_AP,TRANSPORTE_ESPECIE_AP_MONTO,GASOLINA_ESPECIE_AP,GASOLINA_ESPECIE_AP_MONTO,CELULAR_ESPECIE_AP,CELULAR_ESPECIE_AP_MONTO,OTROS_ESPECIE_AP,OTROS_ESPECIE_AP_MONTO,OTROS_ESPECIE_AP_ESP,FORMA_TRABAJO_REALIZO_IN,GANANCIA_IN_PRODUCTOR,GANANCIA_IN_PRODUCTOR_MONTO,GANANCIA_IN_PRODUCTOR_MONEDA,INGRESO_ACTIVIDAD_IN,INGRESO_ACTIVIDAD_IN_MONTO,INGRESO_ACTIVIDAD_IN_MONEDA,INGRESO_ACTIVIDAD_IN_PERIODO,INGRESO_ACTIVIDAD_IN_DIAS,GANANCIA_PRINC_IMP_MONTO,CONSUMIO_BIENES_IN,CONSUMIO_BIENES_IN_MONTO,PAGO_ESPECIES_IN,PAGO_ESPECIES_IN_MONTO,REALIZO_TRABAJO_SECUNDARIO,OCUPACION_SECUNDARIA,OCUPACION_SECUNDARIA_COD,FUNCIONES_OCUPACION_SECUNDARIA,RAMA_SECUNDARIA,RAMA_SECUNDARIA_COD,CATEGORIA_SECUNDARIA,HORAS_TRABAJO_OCUP_SECUN,SUELDO_BRUTO_AS,SUELDO_BRUTO_AS_MONTO,SUELDO_BRUTO_AS_MONEDA,SALARIO_SECUN_IMP_MONTO,OTROS_PAGO_AS,OTROS_PAGO_AS_MONTO,OTROS_BENEFICIOS_AS,OTROS_BENEFICIOS_AS_MONTO,PAGO_EN_ESPECIE_AS,PAGO_EN_ESPECIE_AS_MONTO,FORMA_TRABAJO_REALIZO_IS,GANANCIA_IS_PRODUCTOR,GANANCIA_IS_PRODUCTOR_MONTO,GANANCIA_IS_PRODUCTOR_MONEDA,INGRESO_ACTIVIDAD_IS,INGRESO_ACTIVIDAD_IS_MONTO,INGRESO_ACTIVIDAD_IS_MONEDA,INGRESO_ACTIVIDAD_IS_PERIODO,INGRESO_ACTIVIDAD_IS_DIAS,GANANCIA_SECUN_IMP_MONTO,CONSUMIO_BIENES_IS,CONSUMIO_BIENES_IS_MONTO,PAGO_ESPECIES_IS,PAGO_ESPECIES_IS_MONTO,INGRESOS_OTROS_TRABAJOS,INGRESOS_OTROS_TRABAJOS_MONTO,DESEA_TRABAJAR_MAS_HORAS,FORMA_TRABAJAR_HORAS_EXTRAS,GESTION_HORAS_ADICIONALES,DISP_HORAS_ADICIONALES,CANTIDAD_HORAS_ADICIONALES,DESEA_TRABAJAR_MENOS_HORAS,PENSION_NAC,PENSION_NAC_MONTO,PENSION_IMP_MONTO,INTERESES_NAC,INTERESES_NAC_MONTO,ALQUILER_NAC,ALQUILER_NAC_MONTO,REMESAS_NAC,REMESAS_NAC_MONTO,AYUDA_ESPECIE_NAC,AYUDA_ESPECIE_NAC_MONTO,ALIMENTOS_ESCUELA_NAC,ALIMENTOS_ESCUELA_NAC_MONTO,GOBIERNO_NAC,GOB_COMER_PRIMERO_MONTO,GOB_INC_ASIS_ESCOLAR_MONTO,GOB_BONO_LUZ_MONTO,GOB_BONOGAS_CHOFERES_MONTO,GOB_BONOGAS_HOGARES_MONTO,GOB_PROTECCION_VEJEZ_MONTO,GOB_BONO_ESTUDIANTE_PROG_MONTO,GOB_INC_EDUCACION_SUP_MONTO,GOB_INC_POLICIA_PREV_MONTO,GOB_INC_MARINA_GUERRA_MONTO,GOB_QUEDATE_EN_CASA,GOB_FONDO_ASISTENCIA_FASE,GOB_PROGRAMA_PATI,AYUDA_EMPRESAS_NAC,AYUDA_EMPRESAS_NAC_MONTO,AYUDA_EMPRESAS_NAC_ESP,OTROS_INGRESOS_NAC,OTROS_INGRESOS_NAC_MONTO,OTROS_INGRESOS_NAC_ESP,INTERESES_NAC_ANO,INTERESES_NAC_ANO_MONTO,ALQUILER_NAC_ANO,ALQUILER_NAC_ANO_MONTO,REMESAS_NAC_ANO,REMESAS_NAC_ANO_MONTO,AYUDA_EMPRESAS_NAC_ANO,AYUDA_EMPRESAS_NAC_ANO_MONTO,AYUDA_EMPRESAS_NAC_ANO_ESP,AYUDA_ESPECIE_NAC_ANO,AYUDA_ESPECIE_NAC_ANO_MONTO,REGALIA_PENSION_NAC_ANO,REGALIA_PENSION_NAC_ANO_MONTO,REGALIA_PENSION_IMP_MONTO,OTROS_INGRESOS_NAC_ANO,OTROS_INGRESOS_NAC_ANO_MONTO,OTROS_INGRESOS_NAC_ANO_ESP,CULTIVO_NO_REMUN,CULTIVO_NO_REMUN_HORAS,CONSUMO_CULTIVO_MONTO,CULTIVO_NO_REMUN_PORC,CRIANZA_NO_REMUN,CRIANZA_NO_REMUN_HORAS,CRIANZA_NO_REMUN_MONTO,CRIANZA_NO_REMUN_PORC,PESCA_NO_REMUN,PESCA_NO_REMUN_HORAS,PESCA_NO_REMUN_MONTO,PESCA_NO_REMUN_PORC,ALIMENTOS_NO_REMUN,ALIMENTOS_NO_REMUN_HORAS,ALIMENTOS_NO_REMUN_MONTO,ALIMENTOS_NO_REMUN_PORC,CONSTRUCCION_NO_REMUN,CONSTRUCCION_NO_REMUN_HORAS,CONSTRUCCION_MONTO,APRENDIZ_NO_REMUN,APRENDIZ_NO_REMUN_HORAS,PENSION_EXT,PENSION_EXT_PAIS,PENSION_EXT_MONEDA,PENSION_EXT_MONTO,INTERES_EXT,INTERES_EXT_PAIS,INTERES_EXT_MONEDA,INTERES_EXT_MONTO,ALQUILER_EXT,ALQUILER_EXT_PAIS,ALQUILER_EXT_MONEDA,ALQUILER_EXT_MONTO,REGALOS_EXT,REGALOS_EXT_PAIS,REGALOS_EXT_MONEDA,REGALOS_EXT_MONTO,OTROS_INGRESOS_EXT,OTROS_INGRESOS_EXT_PAIS,OTROS_INGRESOS_EXT_MONEDA,OTROS_INGRESOS_EXT_MONTO,OTROS_INGRESOS_EXT_ESP,RECIBIO_REMESA_EXT1,MES1_1_EXT_MONTO,MES1_1_EXT_PAIS,MES1_1_EXT_MONEDA,MES1_1_EXT_FORMA_ENVIO,MES2_1_EXT_MONTO,MES2_1_EXT_PAIS,MES2_1_EXT_MONEDA,MES2_1_EXT_FORMA_ENVIO,MES3_1_EXT_MONTO,MES3_1_EXT_PAIS,MES3_1_EXT_MONEDA,MES3_1_EXT_FORMA_ENVIO,MES4_1_EXT_MONTO,MES4_1_EXT_PAIS,MES4_1_EXT_MONEDA,MES4_1_EXT_FORMA_ENVIO,MES5_1_EXT_MONTO,MES5_1_EXT_PAIS,MES5_1_EXT_MONEDA,MES5_1_EXT_FORMA_ENVIO,MES6_1_EXT_MONTO,MES6_1_EXT_PAIS,MES6_1_EXT_MONEDA,MES6_1_EXT_FORMA_ENVIO,RECIBIO_REMESA_EXT2,MES1_2_EXT_MONTO,MES1_2_EXT_PAIS,MES1_2_EXT_MONEDA,MES1_2_EXT_FORMA_ENVIO,MES2_2_EXT_MONTO,MES2_2_EXT_PAIS,MES2_2_EXT_MONEDA,MES2_2_EXT_FORMA_ENVIO,MES3_2_EXT_MONTO,MES3_2_EXT_PAIS,MES3_2_EXT_MONEDA,MES3_2_EXT_FORMA_ENVIO,MES4_2_EXT_MONTO,MES4_2_EXT_PAIS,MES4_2_EXT_MONEDA,MES4_2_EXT_FORMA_ENVIO,MES5_2_EXT_MONTO,MES5_2_EXT_PAIS,MES5_2_EXT_MONEDA,MES5_2_EXT_FORMA_ENVIO,MES6_2_EXT_MONTO,MES6_2_EXT_PAIS,MES6_2_EXT_MONEDA,MES6_2_EXT_FORMA_ENVIO,RECIBIO_REMESA_EXT3,MES1_3_EXT_MONTO,MES1_3_EXT_PAIS,MES1_3_EXT_MONEDA,MES1_3_EXT_FORMA_ENVIO,MES2_3_EXT_MONTO,MES2_3_EXT_PAIS,MES2_3_EXT_MONEDA,MES2_3_EXT_FORMA_ENVIO,MES3_3_EXT_MONTO,MES3_3_EXT_PAIS,MES3_3_EXT_MONEDA,MES3_3_EXT_FORMA_ENVIO,MES4_3_EXT_MONTO,MES4_3_EXT_PAIS,MES4_3_EXT_MONEDA,MES4_3_EXT_FORMA_ENVIO,MES5_3_EXT_MONTO,MES5_3_EXT_PAIS,MES5_3_EXT_MONEDA,MES5_3_EXT_FORMA_ENVIO,MES6_3_EXT_MONTO,MES6_3_EXT_PAIS,MES6_3_EXT_MONEDA,MES6_3_EXT_FORMA_ENVIO,PET,PET10,OCUPADO,SUBOCUPADO,PEA,DESOCUPADO_INI,DESOCUPADO,CESANTE,NUEVO,AMPLIADO,INACTIVO,ORDEN_RAMA,GRUPO_RAMA,ORDEN_OCUPACION,GRUPO_OCUPACION,ORDEN_CATEGORIA,GRUPO_CATEGORIA,ORDEN_EDAD,GRUPO_EDAD,ORDEN_EDAD_PET10,GRUPO_EDAD_PET10,ORDEN_EDUCACION,GRUPO_EDUCACION,ORDEN_SECTOR,GRUPO_SECTOR,ORDEN_EMPLEO,GRUPO_EMPLEO,INGRESO_ASALARIADO,COMISIONES,PROPINAS,HORAS_EXTRA,OTROS_PAGOS,BONO_VACACIONES,BONIFICACIONES,REGALIA_PASCUAL,INCENTIVO_ANTIGUEDAD,OTROS_BENEFICIOS,ESPECIE_ALIMENTOS,ESPECIE_VIVIENDA,ESPECIE_TRANSPORTE,ESPECIE_COMBUSTIBLE,ESPECIE_CELULAR,OTROS_ESPECIE,INGRESO_INDEPENDIENTES,CONSUMO_BIENES,ESPECIE_INDEPENDIENTES,INGRESO_ASALARIADO_SECUN,OTROS_PAGOS_SECUN,OTROS_BENEFICIOS_SECUN,PAGO_ESPECIE_SECUN,INGRESO_INDEPENDIENTES_SECUN,CONSUMO_BIENES_SECUN,ESPECIE_INDEPENDIENTES_SECUN,OTROS_TRABAJOS,PENSION_NAC_A,INTERES_NAC,ALQUILER_NAC_A,REMESAS_NAC_A,AYUDA_ESPECIE_NAC_A,ALIMENTOS_ESCUELA,COMER_ES_PRIMERO,INC_ASISTENCIA_ESCOLAR,BONOLUZ,BONOGAS_CHOFER,BONOGAS_HOGAR,PROTECCION_VEJEZ,BONO_ESTUDIANTE_PROGRESO,INC_EDUCACION_SUPERIOR,INC_POLICIA_PREVENTIVA,INC_MARINA_GUERRA,QUEDATE_EN_CASA,FASE,PA_TI,AYUDA_EMPRESAS_NAC_A,OTROS_INGRESOS_NAC_A,ALQUILER_NAC_ANIO,AYUDA_EMPRESAS_NAC_ANIO,REGALIA_PENSION_NAC,OTROS_INGRESOS_NAC_ANIO,PENSION_EXT_1,INTERES_EXT_1,ALQUILER_EXT_1,REGALOS_EXT_1,OTROS_INGRESOS_EXT_1,REMESAS_EXT,NO_REM_CULTIVO_COSECHA,NO_REM_CRIANZA,NO_REM_PESCA,NO_REM_ALIMENTOS,NO_REM_CONSTRUCCION
20171,201701,Encuesta Continua Enero 2017,1,Gran Santo Domingo,1,DISTRITO NACIONAL,1,2017,1,1,1,409.1281052,1,DISTRITO NACIONAL,101,SANTO DOMINGO DE GUZMAN,1,1003,1,100301,LOS PERALEJOS,0,1,0,1,1,1,1,1,2,1,,,,,2,,2,,2,,1,,3,,,,,,8000,3,2,1,,1,1,,1,2,3,4,1,,1,1,,600,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,,,,3,2,1,1,1,1,50,1,1,1,4,3,,2,9,,,,,,,10,,2,,1,1,1,1,,2,29,1,,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,ENCARGADA DE COMEDOR,1412,HACER LOS PEDIDOS VENDE Y COBRA,2,10,0,0,6,,,,,,,,,,,,,,,,2,2,2,2,,ELABORACION DE COMIDA,5610,1,1,,1,COMEDOR SAN RAFAEL,1,,,1,4,2,2,2,8,8,8,8,8,5,0,45,45,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,1,25000,DOP,3,,,1,10000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,2,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,2,,,2,,,2,,2,,,,2,,,,,2,,,2,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,2,,,,2,,,,2,,,,2,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,6,"Hoteles, bares y restaurantes",1,Gerentes y administradores,1,Patrono o socio activo,3,40 - 59,3,40 - 59,2,Secundario,2,Informal,2,Empleo Informal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171,201701,Encuesta Continua Enero 2017,1,Gran Santo Domingo,1,DISTRITO NACIONAL,1,2017,1,1,1,409.1281052,1,DISTRITO NACIONAL,101,SANTO DOMINGO DE GUZMAN,1,1003,2,100302,LOS PERALEJOS,0,1,0,1,1,1,1,1,2,1,,,,,2,,2,,2,,1,,3,,,,,,8000,3,2,1,,1,1,,1,2,3,4,1,,1,1,,600,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,,,,3,2,1,1,2,2,38,2,1,1,4,3,,2,9,,,,,,,12,,2,,1,1,1,2,,4,22,1,,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,ELABORA COMIDA,5120,"LA PREPARA, LA ELABORA Y LA SIRVE",2,0,4,0,8,,,,,,,,,,,,,,,,,,,,,ELABORACION DE COMIDA EN COMEDOR,5610,1,1,,1,COMEDOR SAN RAFAEL,1,,,1,4,2,2,2,8,8,8,8,8,5,0,45,45,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,2,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,2,,,2,,,2,,2,,,,2,,,,,2,,,2,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,2,,,,2,,,,2,,,,2,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,6,"Hoteles, bares y restaurantes",5,Trabajadores de los servicios,5,Familiar no remunerado,2,25 - 39,2,20 - 39,2,Secundario,2,Informal,2,Empleo Informal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171,201701,Encuesta Continua Enero 2017,1,Gran Santo Domingo,1,DISTRITO NACIONAL,1,2017,1,1,1,409.1281052,1,DISTRITO NACIONAL,101,SANTO DOMINGO DE GUZMAN,1,1003,3,100303,LOS PERALEJOS,0,1,0,1,1,1,1,1,2,1,,,,,2,,2,,2,,1,,3,,,,,,8000,3,2,1,,1,1,,1,2,3,4,1,,1,1,,600,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,,,,3,2,1,1,3,1,2,3,,,,,,,,,,,,,,,,,,,1,2,2,,4,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,99,Población sin rama de actividad,99,Población sin grupo ocupacional,99,Población sin categoría,99,Población fuera de la edad de trabajar,99,Población fuera de la edad de trabajar,99,Ninguno,99,Sin sector,99,Sin empleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
